Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,Category
02-06-1992,25.0,32.0,,,0.1,0.0,,,0.0,E ,Sun
03-06-1992,24.0,32.0,,,0.5,1.8,,,1.0,N ,Sun
04-06-1992,25.0,32.2,,,0.0,4.5,,,0.0,E ,Sun
05-06-1992,24.0,33.1,,,4.5,3.7,,,0.0,E ,Drizzle
06-06-1992,25.0,31.8,,,0.0,2.3,,,0.0,N ,Sun
07-06-1992,25.0,31.2,,,1.3,3.7,,,1.0,SE,Drizzle
08-06-1992,25.0,32.1,,,0.0,4.6,,,0.0,SW,Sun
09-06-1992,25.0,33.2,,,0.0,5.8,,,1.0,NE,Sun
10-06-1992,26.0,32.6,,,0.0,5.9,,,1.0,E ,Sun
11-06-1992,25.0,34.0,,,0.0,4.2,,,1.0,S ,Sun
12-06-1992,24.0,32.3,,,1.9,4.5,,,0.0,N ,Drizzle
13-06-1992,24.0,32.4,,,0.0,3.0,,,1.0,N ,Sun
14-06-1992,25.0,32.8,,,0.0,1.5,,,1.0,N ,Sun
15-06-1992,25.0,32.5,,,0.0,6.6,,,0.0,NE,Sun
16-06-1992,25.0,33.4,,,0.0,6.5,,,0.0,SE,Sun
17-06-1992,25.0,32.5,,,0.0,4.2,,,1.0,N ,Sun
18-06-1992,25.0,33.7,,,0.0,6.0,,,1.0,NE,Sun
19-06-1992,25.0,32.8,,,0.0,6.2,,,1.0,NE,Sun
20-06-1992,26.0,30.6,,,0.0,2.5,,,1.0,E ,Sun
21-06-1992,24.0,33.5,,,0.0,0.0,,,1.0,NE,Sun
22-06-1992,25.0,34.1,,,0.0,0.9,,,1.0,N ,Sun
23-06-1992,25.0,32.8,,,0.0,0.7,,,1.0,N ,Sun
24-06-1992,24.0,33.2,,,0.0,0.0,,,0.0,NE,Sun
25-06-1992,25.0,32.8,,,0.0,4.9,,,0.0,N ,Sun
26-06-1992,24.0,33.0,,,10.8,5.1,,,0.0,NW,Rain
27-06-1992,24.0,33.1,,,0.0,1.3,,,0.0,N ,Sun
28-06-1992,25.0,32.8,,,1.4,1.3,,,2.0,NW,Drizzle
29-06-1992,23.0,33.2,,,0.0,3.1,,,1.0,E ,Sun
30-06-1992,25.0,33.0,,,0.0,5.9,,,2.0,E ,Sun
01-07-1992,25.0,33.3,28.5,71.0,0.0,5.5,6.0,310.0,3.0,E ,Sun
02-07-1992,26.0,33.4,29.3,71.0,0.0,5.5,5.0,80.0,3.0,E ,Sun
03-07-1992,25.0,32.1,27.8,76.0,0.0,7.0,5.0,110.0,1.0,NE,Sun
04-07-1992,25.0,31.2,27.4,81.0,0.0,4.3,3.0,330.0,1.0,N ,Sun
05-07-1992,25.0,33.1,27.8,73.0,0.0,1.5,4.0,60.0,2.0,E ,Sun
06-07-1992,25.0,33.7,29.1,78.0,0.0,5.0,6.0,70.0,3.0,E ,Sun
07-07-1992,25.0,30.2,27.4,82.0,0.0,3.0,5.0,90.0,3.0,E ,Sun
08-07-1992,23.0,32.6,27.4,72.0,0.0,0.0,6.0,50.0,3.0,E ,Sun
09-07-1992,24.0,32.4,27.3,74.0,0.0,5.8,6.0,90.0,2.0,E ,Sun
10-07-1992,25.0,34.0,28.2,71.0,0.0,7.0,6.0,50.0,3.0,E ,Sun
11-07-1992,25.0,33.2,28.7,71.0,0.0,5.5,5.0,90.0,2.0,E ,Sun
12-07-1992,23.0,33.2,28.1,76.0,8.4,7.8,5.0,350.0,2.0,E ,Rain
13-07-1992,24.0,31.0,26.7,81.0,0.0,1.5,3.0,120.0,2.0,S ,Sun
14-07-1992,23.0,31.0,26.8,79.0,0.0,2.0,4.0,80.0,2.0,E ,Sun
15-07-1992,24.0,32.0,27.5,67.0,0.0,2.7,5.0,110.0,2.0,E ,Sun
16-07-1992,24.0,32.6,27.7,68.0,0.0,3.5,4.0,70.0,2.0,E ,Sun
17-07-1992,23.0,33.4,27.6,67.0,0.0,7.5,5.0,60.0,2.0,E ,Sun
18-07-1992,24.0,33.2,28.6,73.0,0.0,7.3,6.0,80.0,3.0,E ,Sun
19-07-1992,25.0,31.8,28.6,78.0,0.0,7.1,5.0,350.0,2.0,E ,Sun
20-07-1992,23.0,31.3,27.5,72.0,0.0,7.7,4.0,60.0,2.0,E ,Sun
21-07-1992,23.0,33.4,26.8,71.0,0.0,3.8,3.0,60.0,2.0,E ,Sun
22-07-1992,24.0,32.6,28.6,72.0,0.0,4.3,4.0,350.0,2.0,N ,Sun
23-07-1992,24.0,32.7,27.8,68.0,8888.0,6.0,5.0,350.0,2.0,N ,Rain
24-07-1992,24.0,33.3,28.6,71.0,0.0,6.5,5.0,40.0,2.0,NE,Sun
25-07-1992,24.0,32.8,28.1,71.0,0.0,6.6,5.0,80.0,3.0,E ,Sun
26-07-1992,24.0,32.8,27.8,73.0,0.0,8.0,6.0,110.0,3.0,E ,Sun
27-07-1992,24.0,33.4,28.3,69.0,0.0,7.7,5.0,90.0,3.0,E ,Sun
28-07-1992,25.0,33.0,28.4,69.0,0.0,7.8,5.0,90.0,2.0,E ,Sun
29-07-1992,24.0,32.2,27.1,79.0,3.4,8.0,4.0,10.0,2.0,SW,Drizzle
30-07-1992,24.0,33.5,28.8,72.0,0.0,1.8,6.0,80.0,2.0,E ,Sun
31-07-1992,24.0,31.9,28.6,73.0,0.0,8.0,5.0,340.0,3.0,N ,Sun
01-08-1992,25.0,32.8,28.2,72.0,0.0,8.0,5.0,70.0,3.0,E ,Sun
02-08-1992,24.0,31.8,28.1,71.0,0.0,6.9,7.0,70.0,3.0,E ,Sun
03-08-1992,25.0,32.4,28.5,71.0,0.0,5.4,5.0,100.0,2.0,E ,Sun
04-08-1992,23.0,32.4,27.2,80.0,70.0,3.0,4.0,350.0,2.0,NE,Rain
05-08-1992,23.0,32.8,27.7,76.0,8888.0,4.5,6.0,360.0,2.0,N ,Rain
06-08-1992,23.0,32.8,28.5,72.0,0.0,3.5,5.0,350.0,2.0,N ,Sun
07-08-1992,24.0,33.2,28.1,70.0,0.0,6.0,6.0,70.0,3.0,E ,Sun
08-08-1992,24.0,32.8,27.6,74.0,0.0,7.8,3.0,350.0,2.0,N ,Sun
09-08-1992,25.0,31.4,28.3,74.0,0.0,6.3,4.0,60.0,1.0,N ,Sun
10-08-1992,25.0,31.8,28.2,72.0,0.0,7.0,4.0,340.0,1.0,SE,Sun
11-08-1992,24.0,33.4,29.1,71.0,0.0,5.5,6.0,90.0,2.0,N ,Sun
12-08-1992,24.0,33.2,28.8,74.0,0.0,7.3,5.0,,3.0,NE,Sun
13-08-1992,24.0,32.7,27.5,70.0,0.0,8.0,4.0,40.0,2.0,NE,Sun
14-08-1992,24.0,32.8,27.4,70.0,0.0,8.0,3.0,340.0,2.0,N ,Sun
15-08-1992,25.0,31.8,27.9,67.0,0.4,7.8,5.0,350.0,2.0,N ,Sun
16-08-1992,25.0,31.8,28.2,69.0,0.0,7.0,5.0,350.0,1.0,N ,Sun
17-08-1992,25.0,32.2,28.4,70.0,0.0,8.0,6.0,20.0,2.0,N ,Sun
18-08-1992,24.0,32.7,28.3,67.0,0.0,5.5,5.0,340.0,3.0,N ,Sun
19-08-1992,25.0,31.0,27.4,71.0,0.0,8.0,4.0,360.0,3.0,N ,Sun
20-08-1992,24.0,31.0,27.8,71.0,0.0,2.7,5.0,80.0,2.0,NE,Sun
21-08-1992,24.0,31.6,27.8,78.0,4.9,4.8,4.0,30.0,2.0,NE,Drizzle
22-08-1992,23.0,31.8,27.6,76.0,98.3,1.7,5.0,30.0,2.0,NE,Rain
23-08-1992,23.0,31.6,26.5,76.0,8888.0,4.5,4.0,,2.0,N ,Rain
24-08-1992,24.0,31.2,28.1,74.0,18.2,1.8,5.0,340.0,2.0,N ,Rain
25-08-1992,23.0,32.2,27.4,82.0,8888.0,4.0,4.0,120.0,2.0,SE,Rain
26-08-1992,23.0,31.4,26.8,74.0,0.8,0.9,5.0,80.0,2.0,E ,Sun
27-08-1992,24.0,31.6,27.6,72.0,0.0,3.8,5.0,70.0,2.0,E ,Sun
28-08-1992,23.0,28.7,26.3,88.0,24.3,3.3,3.0,200.0,1.0,E ,Rain
29-08-1992,23.0,31.1,26.8,75.0,8888.0,0.0,5.0,110.0,2.0,SE,Rain
30-08-1992,23.0,30.9,27.7,76.0,8888.0,0.3,4.0,320.0,3.0,N ,Rain
31-08-1992,23.0,32.3,27.2,74.0,8888.0,5.7,5.0,350.0,2.0,N ,Rain
01-09-1992,23.0,32.2,26.8,85.0,12.8,6.8,3.0,210.0,1.0,SW,Rain
02-09-1992,24.0,31.2,27.3,78.0,15.0,3.3,3.0,320.0,1.0,N ,Rain
03-09-1992,25.0,30.8,27.3,81.0,6.0,6.5,3.0,230.0,0.0,SW,Rain
04-09-1992,23.0,31.7,27.1,78.0,8888.0,0.0,5.0,240.0,2.0,SW,Rain
05-09-1992,22.0,31.7,27.0,77.0,32.8,0.2,5.0,350.0,2.0,N ,Rain
06-09-1992,25.0,31.8,27.2,82.0,8888.0,3.7,4.0,90.0,2.0,SW,Rain
07-09-1992,23.0,31.4,26.1,80.0,5.4,1.3,5.0,90.0,1.0,E ,Rain
08-09-1992,26.0,31.0,27.5,75.0,0.0,1.8,3.0,350.0,1.0,N ,Sun
09-09-1992,25.0,32.2,28.4,74.0,0.0,2.5,5.0,350.0,2.0,N ,Sun
10-09-1992,25.0,33.7,28.5,77.0,1.1,4.2,5.0,50.0,2.0,NE,Drizzle
11-09-1992,24.0,33.2,27.9,72.0,3.8,7.8,7.0,120.0,2.0,N ,Drizzle
12-09-1992,24.0,30.6,26.4,78.0,0.0,2.8,4.0,270.0,2.0,N ,Sun
13-09-1992,24.0,31.4,27.4,74.0,0.0,2.8,4.0,270.0,1.0,N ,Sun
14-09-1992,25.0,30.2,27.5,79.0,0.0,1.5,3.0,10.0,1.0,N ,Sun
15-09-1992,24.0,33.8,28.8,69.0,0.0,0.5,5.0,90.0,3.0,E ,Sun
16-09-1992,25.0,33.1,28.4,75.0,0.0,8.0,4.0,30.0,2.0,NW,Sun
17-09-1992,25.0,32.4,28.7,75.0,2.6,8.0,4.0,350.0,2.0,N ,Drizzle
18-09-1992,24.0,32.0,27.7,71.0,0.0,6.7,4.0,340.0,2.0,E ,Sun
19-09-1992,24.0,31.1,27.7,72.0,0.2,3.0,4.0,20.0,2.0,N ,Sun
20-09-1992,25.0,31.6,27.2,79.0,0.6,3.5,3.0,330.0,2.0,N ,Sun
21-09-1992,25.0,31.9,28.5,80.0,0.6,3.0,4.0,360.0,2.0,N ,Sun
22-09-1992,25.0,34.0,28.9,76.0,8888.0,3.1,6.0,100.0,3.0,NE,Rain
23-09-1992,26.0,33.9,29.4,72.0,0.0,3.7,6.0,110.0,3.0,E ,Sun
24-09-1992,25.0,33.4,28.1,71.0,0.0,7.5,7.0,350.0,3.0,N ,Sun
25-09-1992,24.0,31.7,25.5,86.0,0.0,4.3,4.0,10.0,1.0,E ,Sun
26-09-1992,24.0,32.2,28.0,74.0,6.0,2.8,4.0,20.0,2.0,N ,Rain
27-09-1992,24.0,31.6,27.4,76.0,0.0,4.6,4.0,300.0,2.0,N ,Sun
28-09-1992,24.0,34.2,28.7,76.0,0.0,3.3,6.0,50.0,2.0,NE,Sun
29-09-1992,25.0,34.2,28.2,74.0,0.0,8.0,5.0,350.0,2.0,N ,Sun
30-09-1992,25.0,33.2,27.9,73.0,9.7,8.0,4.0,350.0,3.0,E ,Rain
01-10-1992,24.0,29.2,26.8,79.0,57.0,2.6,5.0,360.0,1.0,N ,Rain
02-10-1992,24.0,29.9,25.6,92.0,41.1,0.0,3.0,330.0,0.0,N ,Rain
03-10-1992,23.0,30.1,26.4,83.0,27.0,1.4,4.0,360.0,1.0,N ,Rain
04-10-1992,24.0,31.9,27.6,79.0,0.0,1.0,5.0,360.0,2.0,N ,Sun
05-10-1992,23.0,31.5,27.6,77.0,0.0,1.3,4.0,350.0,2.0,N ,Sun
06-10-1992,24.0,32.1,27.8,74.0,6.0,4.6,5.0,360.0,2.0,N ,Rain
07-10-1992,23.0,31.8,27.0,74.0,0.2,6.0,5.0,330.0,2.0,N ,Sun
08-10-1992,24.0,31.1,26.5,89.0,47.0,2.8,3.0,340.0,1.0,N ,Rain
09-10-1992,24.0,30.6,27.6,75.0,0.5,0.0,4.0,90.0,1.0,E ,Sun
10-10-1992,24.0,31.6,27.6,77.0,0.3,0.0,4.0,270.0,1.0,W ,Sun
11-10-1992,24.0,31.5,27.8,78.0,0.0,1.4,4.0,210.0,2.0,N ,Sun
12-10-1992,24.0,32.6,27.5,82.0,13.2,2.6,4.0,140.0,2.0,S ,Rain
13-10-1992,23.0,32.2,27.7,76.0,3.0,4.1,4.0,290.0,2.0,NW,Drizzle
14-10-1992,25.0,33.2,27.6,77.0,0.5,5.3,4.0,360.0,1.0,N ,Sun
15-10-1992,25.0,33.4,29.0,72.0,0.0,5.4,5.0,110.0,3.0,SE,Sun
16-10-1992,25.0,31.4,27.8,76.0,8888.0,5.0,7.0,340.0,2.0,N ,Rain
17-10-1992,25.0,32.4,28.2,75.0,0.0,1.0,4.0,350.0,2.0,N ,Sun
18-10-1992,24.0,30.8,27.0,88.0,58.4,7.0,4.0,190.0,1.0,SE,Rain
19-10-1992,24.0,31.1,27.7,78.0,1.2,0.0,3.0,340.0,0.0,N ,Drizzle
20-10-1992,26.0,33.4,28.5,68.0,0.0,2.3,4.0,20.0,2.0,N ,Sun
21-10-1992,25.0,31.2,27.9,72.0,1.2,4.5,4.0,350.0,2.0,NW,Drizzle
22-10-1992,26.0,31.0,28.0,70.0,0.0,1.8,4.0,30.0,2.0,N ,Sun
23-10-1992,25.0,32.4,28.2,73.0,0.0,3.0,5.0,20.0,2.0,S ,Sun
24-10-1992,24.0,30.9,27.8,74.0,0.5,5.8,4.0,250.0,2.0,W ,Sun
25-10-1992,25.0,31.4,27.9,74.0,0.0,0.5,3.0,260.0,2.0,SW,Sun
26-10-1992,24.0,32.1,27.3,75.0,13.1,3.4,3.0,290.0,1.0,W ,Rain
27-10-1992,24.0,32.1,27.0,74.0,1.4,1.8,4.0,280.0,1.0,W ,Drizzle
28-10-1992,24.0,32.2,26.5,75.0,10.3,1.0,5.0,340.0,2.0,N ,Rain
29-10-1992,24.0,30.2,27.3,80.0,0.5,3.4,3.0,350.0,0.0,N ,Sun
30-10-1992,24.0,30.8,27.5,74.0,0.0,0.0,6.0,310.0,2.0,W ,Sun
31-10-1992,24.0,29.1,26.5,78.0,8888.0,1.0,3.0,150.0,2.0,SE,Rain
01-11-1992,22.0,30.6,26.7,83.0,73.4,0.0,5.0,320.0,2.0,NW,Rain
02-11-1992,23.0,30.2,25.7,81.0,42.4,1.1,4.0,340.0,1.0,N ,Rain
03-11-1992,24.0,30.4,27.3,80.0,8888.0,0.0,3.0,350.0,1.0,N ,Rain
04-11-1992,21.0,32.1,28.3,78.0,0.5,4.1,5.0,330.0,2.0,N ,Sun
05-11-1992,24.0,31.6,27.3,71.0,0.0,0.5,4.0,350.0,1.0,N ,Sun
06-11-1992,25.0,32.9,27.8,72.0,0.0,2.6,4.0,350.0,2.0,N ,Sun
07-11-1992,23.0,31.6,27.5,76.0,0.8,4.3,4.0,340.0,2.0,N ,Sun
08-11-1992,24.0,30.8,27.4,80.0,7.6,1.3,4.0,120.0,1.0,E ,Rain
09-11-1992,24.0,30.5,27.7,74.0,6.6,1.5,5.0,340.0,2.0,N ,Rain
10-11-1992,24.0,30.8,26.8,75.0,0.9,1.8,4.0,10.0,1.0,N ,Sun
11-11-1992,24.0,32.6,27.4,76.0,0.0,0.0,4.0,340.0,2.0,NW,Sun
12-11-1992,24.0,32.8,27.7,76.0,0.0,5.3,4.0,340.0,2.0,N ,Sun
13-11-1992,24.0,31.6,28.0,72.0,0.0,5.3,3.0,340.0,1.0,N ,Sun
14-11-1992,25.0,32.8,28.4,76.0,0.0,3.2,4.0,340.0,2.0,N ,Sun
15-11-1992,25.0,32.1,28.3,78.0,0.0,5.4,4.0,350.0,2.0,N ,Sun
16-11-1992,25.0,32.0,28.4,76.0,0.0,1.3,4.0,20.0,3.0,W ,Sun
17-11-1992,24.0,31.8,27.5,78.0,9.0,6.2,5.0,320.0,2.0,W ,Rain
18-11-1992,24.0,30.1,27.5,76.0,0.5,2.8,3.0,350.0,0.0,N ,Sun
19-11-1992,25.0,31.4,28.0,79.0,0.0,0.0,4.0,20.0,2.0,N ,Sun
20-11-1992,24.0,33.2,27.9,78.0,27.4,3.7,3.0,260.0,1.0,SE,Rain
21-11-1992,25.0,32.2,27.6,76.0,1.3,2.2,5.0,350.0,3.0,N ,Drizzle
22-11-1992,24.0,32.1,26.7,85.0,2.3,1.8,5.0,340.0,1.0,N ,Drizzle
23-11-1992,24.0,31.4,26.7,79.0,0.8,0.5,5.0,350.0,3.0,N ,Sun
24-11-1992,25.0,30.1,27.2,76.0,0.0,1.8,4.0,350.0,1.0,N ,Sun
25-11-1992,24.0,30.8,27.6,81.0,1.2,0.0,9.0,270.0,2.0,W ,Drizzle
26-11-1992,24.0,31.7,27.2,73.0,0.0,2.0,5.0,270.0,2.0,W ,Sun
27-11-1992,24.0,31.6,28.0,74.0,0.0,4.2,5.0,290.0,3.0,W ,Sun
28-11-1992,25.0,31.1,27.8,74.0,0.1,0.0,4.0,360.0,2.0,N ,Sun
29-11-1992,24.0,31.4,26.0,83.0,26.8,5.4,4.0,270.0,2.0,W ,Rain
30-11-1992,25.0,29.1,26.7,81.0,8888.0,0.0,4.0,290.0,2.0,W ,Rain
01-12-1992,23.0,29.0,26.6,84.0,84.8,0.0,4.0,360.0,2.0,N ,Rain
02-12-1992,23.0,30.0,25.9,80.0,53.0,0.0,4.0,300.0,2.0,W ,Rain
03-12-1992,24.0,29.8,25.9,83.0,2.4,1.4,7.0,260.0,3.0,W ,Drizzle
04-12-1992,25.0,31.9,26.8,78.0,0.0,0.0,5.0,310.0,2.0,NW,Sun
05-12-1992,23.0,31.5,27.1,72.0,1.8,2.5,5.0,240.0,3.0,W ,Drizzle
06-12-1992,24.0,31.8,27.5,72.0,0.0,2.2,3.0,270.0,1.0,W ,Sun
07-12-1992,25.0,32.8,28.5,74.0,0.0,1.7,4.0,220.0,2.0,SW,Sun
08-12-1992,25.0,32.4,28.0,72.0,0.0,4.0,5.0,290.0,2.0,W ,Sun
09-12-1992,25.0,31.4,28.1,72.0,0.0,3.3,5.0,20.0,2.0,NW,Sun
10-12-1992,25.0,28.9,26.5,84.0,5.1,3.3,4.0,310.0,0.0,NW,Rain
11-12-1992,24.0,32.2,27.2,77.0,1.8,0.0,5.0,280.0,2.0,W ,Drizzle
12-12-1992,24.0,33.1,27.5,76.0,5.3,3.3,4.0,220.0,1.0,SW,Rain
13-12-1992,24.0,32.8,27.8,76.0,3.4,3.6,4.0,330.0,2.0,NW,Drizzle
14-12-1992,24.0,30.1,26.1,83.0,28.7,0.0,4.0,290.0,2.0,W ,Rain
15-12-1992,23.0,32.2,26.6,82.0,13.9,1.1,4.0,290.0,3.0,W ,Rain
16-12-1992,25.0,30.1,26.7,74.0,0.0,1.0,4.0,290.0,2.0,W ,Sun
17-12-1992,24.0,31.8,27.6,75.0,0.0,2.0,4.0,270.0,3.0,W ,Sun
18-12-1992,25.0,31.2,28.0,72.0,8888.0,1.3,3.0,270.0,2.0,W ,Rain
19-12-1992,25.0,30.3,27.5,80.0,0.0,6.2,4.0,290.0,2.0,W ,Sun
20-12-1992,25.0,30.8,28.0,79.0,0.4,0.0,3.0,330.0,2.0,N ,Sun
21-12-1992,24.0,31.9,27.8,75.0,1.2,3.3,4.0,340.0,2.0,W ,Drizzle
22-12-1992,24.0,33.5,27.4,66.0,0.0,3.3,5.0,270.0,2.0,N ,Sun
23-12-1992,24.0,32.4,27.4,70.0,0.0,8.0,3.0,280.0,3.0,W ,Sun
24-12-1992,24.0,33.4,28.5,72.0,1.5,7.8,4.0,270.0,2.0,W ,Drizzle
25-12-1992,24.0,33.6,28.4,72.0,0.0,7.4,4.0,270.0,2.0,W ,Sun
26-12-1992,25.0,31.8,28.2,76.0,0.0,3.4,4.0,20.0,2.0,NW,Sun
27-12-1992,25.0,31.8,28.5,79.0,0.0,3.7,5.0,360.0,3.0,N ,Sun
28-12-1992,24.0,31.2,27.2,79.0,8888.0,6.6,4.0,350.0,2.0,N ,Rain
29-12-1992,24.0,30.4,25.7,84.0,26.6,3.7,4.0,290.0,2.0,W ,Rain
30-12-1992,24.0,29.3,27.2,79.0,8888.0,0.0,3.0,270.0,1.0,W ,Rain
31-12-1992,23.0,32.6,28.5,79.0,13.6,0.0,6.0,230.0,2.0,W ,Rain
01-01-1993,23.0,29.6,25.6,85.0,5.5,7.0,6.0,330.0,2.0,W ,Rain
02-01-1993,23.0,29.7,26.5,79.0,8888.0,1.4,4.0,310.0,2.0,W ,Rain
03-01-1993,24.0,30.4,26.6,80.0,0.1,0.5,5.0,290.0,2.0,NW,Sun
04-01-1993,24.0,32.2,27.9,74.0,0.0,3.0,5.0,330.0,2.0,N ,Sun
05-01-1993,24.0,32.2,28.0,76.0,0.0,7.3,4.0,360.0,2.0,W ,Sun
06-01-1993,23.0,31.0,27.9,79.0,9.7,5.8,5.0,290.0,2.0,W ,Rain
07-01-1993,23.0,29.2,25.9,77.0,9.9,3.1,4.0,290.0,1.0,W ,Rain
08-01-1993,24.0,26.9,25.1,86.0,4.7,1.3,4.0,290.0,2.0,W ,Drizzle
09-01-1993,23.0,30.8,27.4,72.0,101.0,0.0,4.0,300.0,2.0,NW,Rain
10-01-1993,23.0,28.2,25.3,82.0,10.0,5.0,2.0,290.0,0.0,W ,Rain
11-01-1993,24.0,28.7,27.4,84.0,2.2,0.0,3.0,270.0,0.0,W ,Drizzle
12-01-1993,25.0,32.9,28.0,74.0,9.5,0.0,4.0,40.0,2.0,N ,Rain
13-01-1993,25.0,30.6,27.2,80.0,2.1,6.0,5.0,340.0,1.0,N ,Drizzle
14-01-1993,25.0,30.8,27.8,78.0,0.0,0.5,5.0,350.0,2.0,N ,Sun
15-01-1993,25.0,31.8,28.3,75.0,0.0,1.7,4.0,350.0,1.0,NW,Sun
16-01-1993,23.0,31.8,27.6,82.0,57.8,1.2,5.0,290.0,2.0,NW,Rain
17-01-1993,25.0,32.1,27.6,76.0,8888.0,1.8,3.0,10.0,1.0,NW,Rain
18-01-1993,25.0,31.4,26.8,84.0,1.6,4.2,5.0,260.0,2.0,W ,Drizzle
19-01-1993,24.0,31.4,27.7,77.0,18.6,0.0,5.0,250.0,2.0,W ,Rain
20-01-1993,24.0,30.0,27.1,74.0,1.2,0.3,4.0,360.0,2.0,NW,Drizzle
21-01-1993,24.0,29.9,26.1,81.0,12.0,0.0,5.0,300.0,1.0,W ,Rain
22-01-1993,24.0,29.2,26.2,76.0,1.2,0.0,5.0,310.0,2.0,NW,Drizzle
23-01-1993,23.0,30.4,26.1,76.0,0.4,0.0,6.0,280.0,2.0,W ,Sun
24-01-1993,23.0,29.2,25.8,77.0,43.9,3.3,6.0,250.0,2.0,W ,Rain
25-01-1993,23.0,30.2,26.1,79.0,32.9,0.4,4.0,320.0,2.0,W ,Rain
26-01-1993,23.0,28.7,25.7,85.0,4.0,4.0,5.0,250.0,2.0,W ,Drizzle
27-01-1993,25.0,29.4,27.1,79.0,6.1,0.0,6.0,300.0,2.0,N ,Rain
28-01-1993,24.0,27.2,25.8,85.0,26.6,2.1,5.0,300.0,2.0,W ,Rain
29-01-1993,24.0,29.0,27.1,79.0,33.5,0.0,7.0,290.0,2.0,W ,Rain
30-01-1993,24.0,29.6,26.6,78.0,28.6,4.0,7.0,280.0,3.0,W ,Rain
31-01-1993,24.0,28.0,26.1,80.0,21.4,0.0,4.0,310.0,3.0,W ,Rain
01-02-1993,24.0,28.8,26.7,75.0,0.6,0.0,6.0,340.0,2.0,W ,Sun
02-02-1993,24.0,29.2,26.6,80.0,15.8,0.1,5.0,330.0,2.0,NW,Rain
03-02-1993,23.0,29.3,26.2,79.0,46.8,0.1,6.0,250.0,2.0,NW,Rain
04-02-1993,24.0,30.1,26.7,76.0,12.3,0.0,6.0,290.0,2.0,W ,Rain
05-02-1993,24.0,30.6,26.9,74.0,25.3,4.0,7.0,300.0,2.0,NW,Rain
06-02-1993,23.0,28.8,24.9,82.0,16.1,5.0,5.0,240.0,1.0,W ,Rain
07-02-1993,24.0,28.2,26.1,83.0,67.9,0.0,4.0,300.0,0.0,W ,Rain
08-02-1993,22.0,28.8,26.2,80.0,4.6,0.0,4.0,290.0,1.0,W ,Drizzle
09-02-1993,24.0,30.5,26.7,74.0,0.0,0.0,5.0,340.0,2.0,N ,Sun
10-02-1993,23.0,30.4,27.6,77.0,0.6,3.3,5.0,30.0,2.0,N ,Sun
11-02-1993,23.0,30.8,26.4,78.0,1.8,6.0,5.0,360.0,2.0,NW,Drizzle
12-02-1993,24.0,29.8,26.9,80.0,15.3,5.4,5.0,290.0,2.0,W ,Rain
13-02-1993,23.0,30.4,26.5,76.0,4.0,3.0,5.0,260.0,2.0,W ,Drizzle
14-02-1993,24.0,29.7,27.0,77.0,0.0,2.8,4.0,270.0,1.0,W ,Sun
15-02-1993,24.0,31.8,27.6,75.0,0.0,2.1,4.0,280.0,2.0,W ,Sun
16-02-1993,25.0,31.4,27.6,75.0,0.0,8.0,4.0,240.0,1.0,W ,Sun
17-02-1993,25.0,30.6,27.0,74.0,24.5,4.3,4.0,270.0,2.0,W ,Rain
18-02-1993,23.0,30.8,26.6,66.0,0.1,2.6,3.0,350.0,2.0,NW,Sun
19-02-1993,23.0,31.4,27.4,80.0,0.0,1.5,5.0,340.0,2.0,N ,Sun
20-02-1993,25.0,32.8,27.4,79.0,1.6,7.4,4.0,270.0,3.0,W ,Drizzle
21-02-1993,23.0,30.9,26.7,75.0,0.0,5.3,4.0,300.0,2.0,NW,Sun
22-02-1993,24.0,29.7,26.7,77.0,0.9,3.3,4.0,290.0,1.0,W ,Sun
23-02-1993,24.0,30.8,27.1,74.0,3.0,0.1,4.0,330.0,1.0,N ,Drizzle
24-02-1993,24.0,32.5,27.4,72.0,0.0,6.5,6.0,270.0,2.0,W ,Sun
25-02-1993,24.0,32.3,28.2,69.0,0.0,5.8,4.0,320.0,2.0,W ,Sun
26-02-1993,25.0,32.2,28.0,66.0,0.0,8.0,5.0,300.0,2.0,NW,Sun
27-02-1993,25.0,32.2,28.8,69.0,0.0,4.5,5.0,270.0,3.0,W ,Sun
28-02-1993,25.0,32.8,28.9,73.0,0.0,3.6,4.0,290.0,2.0,W ,Sun
01-03-1993,24.0,32.0,27.2,71.0,5.2,3.0,4.0,230.0,1.0,W ,Rain
02-03-1993,23.0,33.0,26.7,71.0,45.3,5.0,8.0,110.0,3.0,W ,Rain
03-03-1993,24.0,31.9,26.8,74.0,1.0,5.2,4.0,350.0,2.0,W ,Drizzle
04-03-1993,25.0,31.0,26.7,73.0,8888.0,4.0,3.0,260.0,1.0,W ,Rain
05-03-1993,25.0,30.2,27.1,73.0,0.0,3.0,3.0,290.0,1.0,N ,Sun
06-03-1993,25.0,31.6,27.5,77.0,6.3,0.0,3.0,350.0,1.0,N ,Rain
07-03-1993,24.0,30.6,27.3,74.0,0.0,5.0,3.0,340.0,1.0,N ,Sun
08-03-1993,24.0,30.1,26.9,81.0,33.1,0.5,3.0,350.0,1.0,N ,Rain
09-03-1993,23.0,31.1,26.7,76.0,33.6,1.6,7.0,320.0,2.0,NW,Rain
10-03-1993,24.0,32.2,27.0,72.0,8888.0,3.0,4.0,280.0,2.0,W ,Rain
11-03-1993,24.0,31.4,27.0,75.0,0.0,4.6,3.0,290.0,2.0,W ,Sun
12-03-1993,25.0,31.8,27.8,72.0,0.0,3.5,3.0,280.0,1.0,W ,Sun
